Total Population_iqr_bc,Total Citizen Educated in US_iqr_bc,Citizen Less than High School  Education_iqr_bc,Citizen High School  Graduate_iqr_bc,Citizen Some College  Education_iqr_bc,Citizen College Degree_iqr_bc,Total Citizen Income_iqr_bc,Citizen No Income_iqr_bc,Citizen Income 1-9999_iqr_bc,Citizen Income 10000-14999_iqr_bc,Citizen Income 15000-24999_iqr_bc,Citizen Income 25000-34999_iqr_bc,Citizen Income 35000-49999_iqr_bc,Citizen Income 50000-64999_iqr_bc,Citizen Income over 75000_iqr_bc,Hispanic or Latino_iqr_bc,Median Age_iqr_bc,Male Median Age_iqr_bc,Female Median Age_iqr_bc,Average Household Size_iqr_bc,Total Confirmed Cases,Total Deaths,Case Rate per 1000,Death Rate 1000
24.402939343915268,22.172061152341506,25.789368434475776,24.223203743502747,15.256954432410076,10.39815980377637,22.918545690959768,22.914762946711818,18.06612309375346,17.686751692537406,16.997063246284007,15.384973948062445,14.49816574268404,12.29661206217635,10.527676174919483,26.412449631336354,61.042795562474204,30.04940543537307,128.34183678942742,0.4856719448739987,55,5,3.483,0.069
19.769936560516335,17.96090082961617,19.482265218543663,18.420963253535184,12.815316941569064,8.265805972392187,18.543058807983012,16.285744537245446,14.842666283899636,14.930946939112998,13.555282671872714,11.248937746450087,11.319426124254631,9.179813619100145,8.214291306479451,21.453303277825178,72.49932659210576,33.84267869732199,159.54717288336664,0.4002283303947797,152,3,13.204,0.794
22.19386205316898,20.02292460592543,22.360630952916996,21.514388921028623,13.858836955380562,9.281398064713532,20.750186380730177,21.712343178013814,16.445633307740955,15.899954090608581,14.747474239557462,12.737947010906025,12.562855399704707,10.314141280903385,9.511438074810039,24.213943061469905,66.14105731007169,32.10780286858394,140.9739835532191,0.4002283303947797,183,11,7.819,0.155
19.78952702921227,17.963061049196334,21.100382303809166,17.72753552191035,12.878321069118,7.83616068584588,18.560775649003602,15.781884043043908,14.54791759487942,14.676114111051236,13.778044401046559,12.02994049710593,11.260678134118715,9.443597532116286,8.109356713290168,21.37442975327719,69.70657858646697,33.13368886346183,151.93486095039358,0.4002283303947797,202,4,2.153,0.14400000000000002
20.059427814591487,18.285021823130997,21.071095959955425,18.554872663626295,12.81804662118926,8.38909196029894,18.865930095209425,16.333258966810064,14.936013314828923,14.424209310515826,14.295110309768011,11.814636318332647,11.69547390689577,9.639737948655954,8.237786496664603,21.718121807546762,66.93090465086031,32.265771586209695,142.94857287161864,0.4856719448739987,30,2,1.469,0.067
24.99772531880179,22.80026748248649,25.38638351543802,23.012382377732465,16.7122404039017,11.421823841021403,23.575042263397656,22.6216250203996,18.55798935385663,18.175357714682665,17.870231519339214,15.73448745386637,14.794536635708102,12.694796552350013,11.367130108572104,27.17783657251053,61.042795562474204,29.25525199173521,132.19084038559433,0.4002283303947797,22,1,6.086,0.02
25.382147286579354,23.21163621276563,26.72186588288128,24.24589724925487,16.83102797370739,11.163075173131455,23.937854700521246,22.648715233514025,18.881063531677125,19.27885017094506,18.549686760778187,15.797813570715634,15.539362182947448,13.135755934488243,10.577081545229923,27.85937218504952,69.30899752963617,32.97599923664215,151.93486095039358,0.4002283303947797,304,1,5.347,0.092
19.59678779111319,17.709167729776592,19.37109775840677,18.894150875661303,12.032618274898015,7.529163022398705,18.324471550231724,17.462199937147837,14.2079860731504,15.075622547613966,13.69226410680982,10.927045992872863,10.898355154719642,8.925164873561032,6.7423605595952445,21.22582167211308,71.69968313492502,34.00009718640238,157.50636307565358,0.4002283303947797,291,5,9.298,0.076
19.095577266129887,17.449052963672028,19.499208294828595,17.64320049173812,12.331960174866946,7.962754865439664,18.00497411052973,15.304987988565806,13.780228070122106,14.718914480512703,13.607699231484787,11.577875288522492,11.016851664540896,8.791713169634255,7.597666182402547,20.62134268755955,74.10267387087055,35.414711156851936,160.57051805836252,0.4002283303947797,123,1,3.986,0.087
23.777486616128485,21.711317874864132,24.941375069957267,22.60807058667383,15.71830070661617,10.356483504920337,22.38257016485672,21.482730636247332,17.49209751268942,17.8988024843923,16.96261555470373,15.144946605693017,13.89665749623176,11.832255301405917,10.091811647270417,26.033570135691754,70.50278456272717,33.05485030095301,155.98092100496166,0.4002283303947797,46,1,5.375,0.026000000000000002
19.782559769358876,18.010643629371753,19.759328222516853,18.260365640019018,12.545887691119784,8.933472473858563,18.626219363178624,16.26887095965586,14.461513814716094,14.176594786226541,13.906793090677063,12.023999313540825,11.78647588205776,9.354010902325715,8.136829204321014,21.427253109673963,67.12859079815011,32.02879916453397,147.92075303967314,0.4002283303947797,203,1,8.342,0.21600000000000003
27.187019413063076,24.852957848493215,30.349153917274958,26.704427719743183,17.98417911039207,11.52082249578678,25.64492686050027,27.311204230022593,20.149981093654922,20.492897282612326,19.849294617993323,17.100375663885764,16.441890183159746,13.738118265311599,11.256061283316102,29.83450646846548,65.54961901179412,31.475408832221948,142.45415654281027,0.4002283303947797,116,3,3.719,0.012
25.02464374764085,22.628294815562466,24.844468928876214,23.3243859274024,16.857970641148242,10.85882602655378,23.437292254261152,22.736971005716267,18.759128352552803,18.39708929065962,17.784832473077124,15.216703986044912,14.992816232985282,12.59257901483816,10.7979205993764,27.25009422560699,58.13058497334749,28.220708151221675,125.4774852797193,0.4002283303947797,299,1,3.841,0.0
24.420618971826404,21.774871875445783,25.320842133838852,22.82811115702244,15.72375599156007,9.97725990377002,22.61426387124078,22.27755773237736,18.6706816270512,18.451264087702008,17.329046158591407,14.584474418402575,13.944611634403966,10.919697777750326,9.630670358755047,26.809170995977095,61.23771346560042,29.334730984197503,130.7434854424652,0.4856719448739987,193,0,13.008,0.13699999999999998
26.608159859720697,24.11197036286015,32.04429020825915,25.443230922779282,16.980488914576824,10.835534387965552,24.94574850252738,25.58598665462515,20.200368181040645,20.501659586361562,19.454346097217933,16.697114973700227,15.531558172238078,13.050773569464386,10.415903851297424,28.606729340858095,60.84797299220451,29.811307042212455,128.8211019191669,0.4856719448739987,570,6,5.147,0.07
27.12145692169412,24.741773015617966,28.11985267441196,26.270103664461185,17.718845243767507,12.210788609275161,25.609651809555057,26.368124727440293,20.486087210815924,19.897205810975354,18.591741882114576,17.107417684549294,16.446278347023316,14.311845286109078,12.018458598526351,29.85046803980294,61.4327264951742,30.04940543537307,128.8211019191669,0.4856719448739987,366,5,7.768,0.126
23.839888086851282,21.633790726069734,25.190894334089702,23.55757112477918,15.076503129012886,9.798275499794928,22.374212914374503,24.578064519631646,17.166042021643364,18.26420456024838,16.503035068594308,14.207707269264022,13.505403818330391,11.363762692128885,9.453337022051826,26.07586695483406,64.17278391323941,31.158896304812767,137.53828157947282,0.4002283303947797,616,10,3.21,0.10400000000000001
28.451739829196786,25.8854361047528,31.77329724696613,27.488569513777,18.935141267897603,12.083423154888097,26.741280623935474,26.86068398130089,21.652498293068145,22.359283855524975,20.988428408049096,18.005530926010117,17.12707558446557,14.611282131250295,11.61495879276393,31.371547686466542,66.14105731007169,31.712654560143502,143.93893929383657,0.4002283303947797,123,4,3.4760000000000004,0.115
20.59627903451227,18.7030167761172,20.778599438872032,19.130214360204167,13.214989692298028,8.981226328723125,19.338398813780657,16.76829700291558,15.322538484158521,15.389735795570376,14.429594230211624,12.41748025794371,12.082969160874415,10.051321290834897,8.195256881066635,22.370895786164752,70.7020525483614,33.05485030095301,157.50636307565358,0.4002283303947797,363,12,3.016,0.057999999999999996
23.03760447166329,20.78078210337889,25.158764056184822,21.679628099094195,14.530699758953997,9.590430423910952,21.589878334981037,21.092386741035273,17.038343548337807,16.911938590129704,16.536999034393013,14.271722785260392,13.48477158620555,11.077810802242134,9.098064806327265,24.4703367395605,61.4327264951742,29.811307042212455,132.19084038559433,0.4856719448739987,52,1,24.098000000000003,0.315
22.341996289580763,20.38637248395595,23.72314311734403,20.948988238972994,14.87626484302732,9.264390390471553,21.034591111758523,19.525989375048493,16.38843687409145,16.614812784595603,16.116658236832194,13.647802090337686,13.33734717896866,11.245449142364164,8.92716948618374,24.270098932450395,69.70657858646697,33.370129867021525,151.43134316056214,0.4002283303947797,764,10,1.829,0.0
18.22517434948378,16.369613082012908,17.836163571611376,16.17698223176339,11.629937162717857,7.617765570800387,16.95815306666864,15.934380454523327,13.666226725333306,13.42497065655638,12.224998385561772,9.829173948279951,9.702384793728557,7.746925703758474,6.172085482808571,19.681962235959183,69.30899752963617,31.396300583171872,155.98092100496166,0.4002283303947797,49,0,15.92,0.5529999999999999
20.253366575891327,18.20932135519708,19.60555153184351,19.030484843398508,12.554906501787029,8.73548183696929,18.897141857185215,17.348304681659936,15.023421706474089,14.964931586988607,13.708609603802165,11.974026177141104,11.281803844178297,9.560533578253432,8.256350261153598,21.990997830737594,65.74667453408067,31.712654560143502,141.96025240793003,0.4002283303947797,144,5,16.053,0.9520000000000001
20.609850527587763,18.823187700539005,20.69110669747039,18.78768473187,13.529954647617116,8.854145582508442,19.443581169219378,17.315985524420995,14.812772752970625,15.013317637085793,14.726623140980225,12.501622231475174,12.10973781697496,10.037820482321429,8.933403155164372,22.33874370847975,71.30037342625533,33.60645952408991,156.99738939884432,0.4002283303947797,253,15,6.358,0.11599999999999999
28.314115011936455,25.85379967681697,30.58097258987843,27.332116310555076,18.8061930948169,12.509138529786636,26.69328564796371,26.936072827131177,21.49655000778532,22.18041819024953,20.695641216209637,17.925320972916946,17.224395124180464,14.167392739558117,12.165026745204026,31.231122687429874,62.80046411083234,30.36667577059844,134.12803045910843,0.4002283303947797,110,2,3.378,0.049
25.281849043223378,23.058861877771985,27.4858382175082,25.0514789234812,16.311128440340678,10.613417378833486,23.775523482938755,24.284818959933148,18.609002670888938,19.06764057042212,18.420535366500843,16.06098161750334,14.959562235859083,12.337602073153253,10.323658063857756,27.71557337859773,68.51488607763312,32.81825947070578,148.92126597124533,0.4002283303947797,343,5,2.668,0.055999999999999994
30.283200382124615,27.544205504596306,32.28103327682024,29.739068159437817,19.840587853980374,13.344409105109914,28.533103497035153,28.98704518989858,23.185883611605703,23.295029031058238,22.07704730227515,19.509204115046654,18.73118731612222,15.760823280724251,13.09128323679419,33.32552716789569,60.06964020300449,28.9371926123388,128.8211019191669,0.4002283303947797,142,3,4.175,0.19
19.955530343809524,18.133182445942772,19.901781143168623,18.38721416688374,12.947754300504355,8.523373556215844,18.701001976194444,16.61756623797075,14.426961320185104,14.883773136722532,13.702080506230088,11.732710179841515,11.807467883056258,10.008296222181427,7.604504484732354,21.634962852302614,72.69944985905325,34.55068174919206,158.01582889307306,0.4002283303947797,2749,125,3.639,0.0
27.870140776421252,25.32200316051054,29.37916415484971,27.22299441570325,17.976797718517968,12.367690830613181,26.31946852732352,25.607691840631468,21.289924048254566,21.47099548698376,20.273765909615225,17.89606636708476,17.25054357361094,14.128953732315152,11.910593522438415,30.75197944526511,66.53580116880107,31.7917102503083,144.93134606675164,0.4002283303947797,53,0,3.042,0.043
23.373056600388253,21.2368290794757,25.465666828749026,22.686132023613794,15.004769043767526,9.541639419170512,21.91166669457124,21.604765772324363,17.188389831660075,16.950165225224048,16.124340784652485,13.953624143836384,14.178709364055369,11.898147282241421,9.917942773263754,25.545673177657502,66.93090465086031,32.34473666933072,143.4435006893937,0.4856719448739987,282,4,2.097,0.0
29.934166028905064,27.03656988853671,29.684558495794743,27.32344889240518,19.43587545145645,13.344409105109914,28.533103497035153,28.98704518989858,23.185883611605703,23.11804646128353,21.307411466676378,18.91624995720319,18.672513315658026,15.760823280724251,13.09128323679419,33.1154217243464,45.59141417108858,23.330897825431613,92.67220278122431,0.4002283303947797,72,0,5.704,0.25
27.325656006180157,25.312130030083548,30.42123381024118,26.42407540334817,18.011336401143122,12.691447650271149,26.14888401943836,27.640963646148222,20.739039878624673,20.63274267070245,19.249208166165673,17.475909979247774,16.800872526933933,14.081195212606405,12.521099888120988,29.923095366171786,62.60479089317432,30.76295517349122,131.70786006877256,0.4856719448739987,800,35,3.105,0.0
19.019293895130726,16.990478053631286,18.944057935469417,16.8278074069933,11.899543945323469,8.105430600602693,17.612265118054175,15.24679191586202,14.47581644176491,13.28425506062698,12.677248564247051,11.05135578695013,10.628418380880184,8.695221361892107,7.04878579371073,20.585723052535457,66.93090465086031,32.10780286858394,143.93893929383657,0.4856719448739987,257,0,36.286,1.328
21.44857696195649,18.868498018584013,20.47371684886725,18.642605070469425,13.524295803982598,9.176723401661482,20.000885166279726,17.855923717819877,17.07913106826713,15.33957979103301,14.595159002880509,12.704817642754273,12.117563633221417,9.994541671442997,8.156531133325062,23.354131541249277,58.51761463172473,28.857641699497314,122.1602648426653,0.4002283303947797,410,15,6.433,0.28
30.283200382124615,27.544205504596306,32.28103327682024,29.739068159437817,19.840587853980374,13.344409105109914,28.533103497035153,28.98704518989858,23.185883611605703,23.295029031058238,22.07704730227515,19.509204115046654,18.73118731612222,15.760823280724251,13.09128323679419,33.32552716789569,60.45861468087437,29.334730984197503,128.8211019191669,0.4002283303947797,138,6,1.929,0.018000000000000002
21.36945892648843,19.219482991618985,20.525036315918353,19.970896079949807,13.680019558617554,9.156211645388273,19.887873180174857,18.56371866287494,16.068919443226807,15.397401307146573,14.556718854078902,12.685726681454472,11.642382982941351,10.190654773875442,9.264115427533806,23.235888803359632,66.53580116880107,32.02879916453397,141.96025240793003,0.4002283303947797,646,6,11.175999999999998,0.47600000000000003
22.91372449611339,20.90161391728035,24.057759387224934,21.552359628796534,15.221539819890117,9.647957335046772,21.55701258672195,19.611993813112957,16.904304148082907,17.70768137307683,16.975050224296947,13.97822354436318,13.433076043640732,11.073432781281632,9.312407783131103,24.99605942069718,71.30037342625533,33.84267869732199,155.98092100496166,0.4002283303947797,235,10,5.361000000000001,0.39
27.886319048087163,25.3275570240106,32.10213861046884,26.54759220052526,18.282172917560114,12.0636141676348,26.196322696692743,26.66340857803251,21.114935871194195,21.774129412593126,20.495009897230485,17.46231403566955,16.880692744841575,13.759516568338267,11.674195864735236,30.17322550473491,62.21372578432906,29.890687124544023,133.64294414363107,0.4856719448739987,165,12,10.761,0.09699999999999999
30.283200382124615,27.544205504596306,32.28103327682024,29.739068159437817,19.840587853980374,13.344409105109914,28.533103497035153,28.98704518989858,23.185883611605703,23.295029031058238,22.07704730227515,19.509204115046654,18.73118731612222,15.760823280724251,13.09128323679419,33.32552716789569,59.09889439650131,28.857641699497314,125.95353519075451,0.4856719448739987,1001,9,6.915,0.317
21.737578761125743,19.53315295485665,21.073352938457294,21.124974522150087,13.481494468852967,8.8425025924857,20.24493032974536,21.657655353061298,15.822428835723036,15.69176525379443,14.441577177607607,12.812372567669719,11.803980032834346,9.992241278438353,8.659280316445216,23.692623562746988,65.94382069500558,31.396300583171872,143.93893929383657,0.4002283303947797,2856,131,6.5889999999999995,0.087
30.283200382124615,27.544205504596306,32.28103327682024,29.739068159437817,19.840587853980374,13.344409105109914,28.533103497035153,28.98704518989858,23.185883611605703,23.295029031058238,22.07704730227515,19.509204115046654,18.73118731612222,15.760823280724251,13.09128323679419,33.32552716789569,55.81674886075367,27.183649983345234,118.86972306274235,0.4002283303947797,152,2,13.52,0.327
29.121487905671554,26.49227985487208,32.28103327682024,27.782832916882466,19.18082164981189,12.924723078857872,27.346127692678657,27.999947197851274,21.851382724893867,22.54031935014285,21.337245496460532,18.387223480633388,17.480713457860258,14.87045033079882,12.631193717524834,31.88630037987881,63.78022891231018,30.842170308498364,137.04953875477244,0.4856719448739987,3101,75,5.925,0.017
18.78582307895591,16.384902201398386,17.089583207924626,16.684886651335347,10.978366518534669,7.695865337128679,17.4135361612376,17.292782950913868,14.057607016815558,13.154815003102287,12.93978319202113,10.408274939064546,9.499001698350655,7.097717144001802,6.4968607702763865,20.306986506622117,60.26407935765881,28.45966853631954,130.7434854424652,0.4856719448739987,708,2,7.931,0.0
21.12235234708795,19.395850094012072,21.8378459690385,19.97841546896768,13.993771817053872,9.072880720906786,20.057165946797255,18.498446309239313,16.244524975830647,15.695345861011356,15.276823486789242,12.621227321488357,12.203786902313361,9.943396627669712,8.573336079734814,22.956222696017736,69.507744422897,33.13368886346183,149.92379183558313,0.4002283303947797,84,0,7.596,0.304
23.19260232590918,20.579859815659688,23.405616879584866,20.834273430589285,14.152573156455137,10.468986009509097,21.988780842602424,22.042871478404635,18.2383380190908,16.270600535309033,16.491390272233165,14.233460881919864,13.546256719600343,11.041085188381867,9.678271189534302,25.309908997445287,49.15296613495052,24.458664434028975,101.93218708349903,0.4002283303947797,150,6,10.547,0.091
21.710629268835245,19.724115921184683,22.745873172596568,20.2496029769673,13.967157460519044,9.27348212834497,20.417955567699874,19.296429076301283,15.51090175501699,16.09562656001218,15.588654262941976,13.59432356394114,13.153974571452146,10.42190922843627,8.304132825536417,23.573622856193943,68.11835843778408,32.66046930014074,146.9222584432949,0.4002283303947797,347,3,6.285,0.349
25.25818545012949,23.242202668760104,27.198389570314774,24.072850719331115,17.05129255712674,11.03687785122601,24.058669310455745,23.825999726725243,19.33127520349553,19.018810268764163,18.230540197889958,15.97537736753335,15.381898621352917,13.224466133607507,10.47626368976019,27.625736053786678,57.550780196488,27.90188585248767,123.10533230604975,0.4002283303947797,144,8,6.233,0.0
27.372192055242078,25.11499443812116,29.870173041448783,27.09898219710497,18.232259275947715,11.80745741163299,25.89499086785509,26.497924835282223,20.17505792760047,20.176196747415126,19.763680668956056,17.289836415056065,16.753343803264503,14.623165820579711,11.828222490741856,30.17978541336621,62.9962308387654,30.76295517349122,133.15838318645717,0.4856719448739987,330,0,2.273,0.024
30.283200382124615,27.544205504596306,31.138800814002487,28.892943016391232,19.840587853980374,13.344409105109914,28.533103497035153,28.98704518989858,23.185883611605703,23.295029031058238,22.07704730227515,19.509204115046654,18.73118731612222,15.760823280724251,13.09128323679419,33.32552716789569,59.68105124634459,29.41419572107577,125.0019740532378,0.4856719448739987,190,2,3.742,0.10300000000000001
19.74403789643586,17.50087410885361,18.06428648629444,17.83948003052832,12.131467699518769,8.509176735406685,18.530038018258416,18.72464873223067,15.366824814085518,14.070626844676086,13.238005782866862,10.760500652869741,10.485276300797581,8.85373583481805,7.077367378695694,21.419473939120007,61.23771346560042,28.69849628683471,133.15838318645717,0.4002283303947797,730,20,19.4,0.872
27.297290556118046,24.805687521840944,30.934742222319997,26.525872587359018,17.99684501229735,11.246283595435388,25.64185162544307,25.86645745080766,20.94348619681679,21.11035824339841,20.023389909185575,16.783427347710642,16.481186338332694,13.507060369187235,11.181297898724932,30.093370237014348,64.36919972785863,31.475408832221948,136.07361423105095,0.4002283303947797,267,12,2.127,0.073
24.195937763200572,22.02438867742404,25.906918003572464,22.780129822373016,15.721029530247913,10.756979317996462,22.7479923936256,22.240723520859124,17.4504087604869,18.2869434988536,17.26462595622764,15.54757837361981,14.370040508236395,12.238480680193891,9.890912337273686,26.45608465680196,70.50278456272717,33.685211482255646,152.9433935921493,0.4002283303947797,175,6,12.135,1.6580000000000001
30.283200382124615,27.544205504596306,32.28103327682024,29.739068159437817,19.840587853980374,13.344409105109914,28.533103497035153,28.98704518989858,23.185883611605703,23.295029031058238,22.07704730227515,19.509204115046654,18.73118731612222,15.760823280724251,13.09128323679419,33.32552716789569,48.77615340385391,24.619491605536833,101.0390163319811,0.4002283303947797,505,69,7.608,0.14400000000000002
26.332855843419786,23.88554123559839,29.45037076077586,25.66478201800792,17.325969425210634,10.516563965518866,24.653710774561016,24.47692835412104,19.88766780937964,20.547264265029195,19.003911708085173,16.425956101553123,15.57091299725515,13.010676264341386,10.710355351791371,28.970565784092493,68.11835843778408,32.58155522940172,148.42075755214557,0.4002283303947797,1481,28,9.728,0.11900000000000001
20.671402530423315,18.670600453986633,19.912414561179116,19.82257981556175,13.180843951188294,8.346391860557764,19.316147069263376,18.130530995996267,15.249910465968295,14.747951829335927,14.081321546894479,12.37187671695245,11.411296482620855,9.869348109596105,8.797558856346484,22.47150277432276,65.15578062532843,31.475408832221948,139.00762348880878,0.4856719448739987,652,8,5.347,0.341
19.136640014102696,17.07160294401166,18.345224397536185,17.652351933497314,11.750025841223957,7.878595368848958,17.76292858645524,17.56051463687101,14.076745995019305,12.952250259158498,13.23427030874435,10.842028356470138,10.318890215834116,7.9901867478477016,7.251698541883196,20.725952874489078,63.38804403542081,29.65250481955196,139.49843950466067,0.4856719448739987,94,6,20.566,0.6859999999999999
21.976803755039995,20.0949262198013,23.737498692008973,20.65178310737552,14.305422219616313,9.202907736197401,20.681586773975212,18.384798952687685,16.571044000579246,16.867866034230943,15.702437683898163,13.814378881163845,12.678526085845824,10.718630532512815,8.573336079734814,23.889948095963337,71.89946623670895,34.23613410209159,156.4889084965587,0.4002283303947797,240,8,6.78,0.040999999999999995
14.766444840388386,13.877979817985361,12.160869253907258,13.629321870942183,10.111657537311814,6.2986116425911804,14.364756369347003,4.963160351957347,10.230120262088459,9.620237024009066,10.40199899663958,9.632549911979343,9.02922073267152,7.785300174261003,6.816364911637006,15.364515127435363,69.9054998507431,34.31478897883097,146.9222584432949,0.4856719448739987,166,1,0.0,0.0
16.57168813332303,15.30737562807595,13.25590667388782,15.113643162989872,11.206031192371043,7.710458210227794,15.88683167935876,9.936730571781068,10.9322591812962,9.725643373982027,11.758757992541423,10.309130128650198,9.876330998952739,8.74802095239008,8.579074154626971,17.323276688607123,67.12859079815011,33.527695290048264,135.09977614442616,0.4002283303947797,0,0,0.0,0.0
30.283200382124615,27.544205504596306,32.15711769402702,29.739068159437817,19.840587853980374,13.344409105109914,28.533103497035153,27.381907524407197,23.185883611605703,23.295029031058238,22.07704730227515,19.509204115046654,18.73118731612222,15.760823280724251,13.09128323679419,33.32552716789569,51.99298688102951,26.46415874875409,105.52819004107783,0.4856719448739987,0,0,1.138,0.021
20.54518352150619,18.007085935000088,19.52454445736707,18.968312892581746,12.311254277415234,8.27198856472618,19.010909378873134,10.76528716697407,17.157359194759895,14.145861076397857,13.198579503312283,11.479465747901374,11.281803844178297,9.320243411537797,9.193135290482955,22.317633056944214,43.54850273795374,22.48272750740589,88.78506625166051,0.5182486296126554,332,6,0.294,0.0
11.542882419083583,10.304812172354634,6.129307558745584,9.050331366219947,7.633840796518371,5.356598013593885,10.673771179524701,2.746798297469569,6.943673752993987,5.319619721286487,6.095521134596401,6.142241050801353,6.550044431599196,5.484797526080542,6.188806235672861,12.15062692641182,71.30037342625533,35.65011061781558,144.93134606675164,0.4002283303947797,5,0,0.0,0.0
13.179089761362977,12.56509962928432,4.252446995064465,10.954051815434527,8.636666241772945,7.608504038381491,13.279415549141044,4.332054879464083,10.576532769892951,7.955066540469984,8.867087769037978,7.795416322350769,8.22401768238553,6.4340856072347545,7.04878579371073,13.959814332615425,68.71328217881879,36.35569088107962,131.22540816402852,0.4002283303947797,0,0,0.0,0.0
16.124330848740495,14.218753795589416,12.42740080983439,13.782443362554478,10.210139100919951,6.833018291863864,14.978284631200241,5.08352405336072,12.349266625340698,10.077362434255269,10.517691882058246,9.017935320976745,8.534208329122407,7.9901867478477016,7.590799286839951,17.25582154728907,44.66104875737963,24.136800897097412,88.78506625166051,0.4856719448739987,0,0,0.0,0.0
28.119180713760958,25.22982708441711,22.75490144731794,24.430094015974365,18.994500525363705,13.083733126143906,26.433416183132305,21.768781820536915,21.03504054441746,19.03839821137707,19.416637933260354,17.501372425922813,17.47086136137451,15.109613289194135,13.09128323679419,30.833138508791926,48.399784723020545,25.101560653396515,97.04892758176369,0.4856719448739987,0,0,1.0859999999999999,0.02
